app,num_functions,avg_duration,std_duration,min_duration,max_duration,avg_invocation_rate,cold_start_rate,total_cost,total_carbon,sla_violation_rate,num_invocations,workload_type
03e48744252ef7220ab21528a5ccb8ad865450cf5fd2b923ba8ef0a11f82a8fe,1,24.29123763375732,54.60304182243552,0.37795275590551186,210.26771653543307,-0.22858736898850973,0.38461538461538464,150516.12850998307,145.29398751856658,0.11538461538461539,26,bursty
046b5f12d0ed300f37f207b6fb77b87e23fad3a7480d764b0f278e9822b945a0,5,34.15555742480634,63.60707362650768,-0.07611548556430446,531.1758530183728,-4.158625143540969,0.005109150023223409,92632914.32315968,234381.18221289356,0.0033286886514940395,12918,standard
06da275043bac5526d5c2252a4daa222bb062165977f111b693ed8d335917291,3,1.2410048116649595,4.44872547097087,-0.11548556430446194,214.44881889763778,-60.37166326795624,0.0011567894643174943,78675758.08558017,12380.208657446434,0.0009788218544224952,11238,standard
0aab83a24e916a309c47a49ffdb2de16516035004fb258af68711b171d5dcd13,3,0.532773711656087,1.442596333562789,-0.11811023622047244,15.897637795275589,-0.2557228951012118,1.0,884751.4088728714,91.40228770705156,0.6872246696035242,227,bursty
1573b95c039e51cc012b543a4af3bc7c3ee9485acbb0033ba5648b74969e0556,5,158.77663574426361,87.18059934097754,0.5275590551181103,1352.6824146981626,-0.2536276189368674,0.015730805292217938,65335993.95801797,2250207.0718184677,0.010938639441608502,9599,standard
165156b067e9299ab6ed83ce305f65a01862321156661a07906cbbfaff0fd7ac,1,6.523434570678666,1.146391732388795,5.349081364829397,8.782152230971128,-0.2558417711267654,1.0,4.269938909050991,47.98759762017313,0.7142857142857143,7,bursty
1661c8faccd5c7ce3ba6d326dc7fb1f14e74bc7d2c2f48a72fd50f6a9f31d44a,1,0.6482618244148053,0.492791253597282,-0.06036745406824147,2.2467191601049867,-0.20137273438775885,0.8938775510204081,1963460.1262652762,154.8978371336999,0.6244897959183674,245,bursty
17c37a0fdd5d1932b755c0e6447137bc08fd524f455e14fdac414f584de08dc5,2,-0.04086061897914364,0.39584572836735277,-0.10761154855643044,15.981627296587925,-0.010805337718599654,0.012364591311959734,62467241.207505144,-603.5922194673278,0.009081956450377503,9139,standard
18ed3ca44bd1f7d411f1d047ed8cf38853fb184196afa59e91e68e5d06fda834,6,0.42073360232955953,1.0965617887078816,-0.10498687664041995,20.246719160104984,-0.21551701081566235,0.40696517412935324,6275667.703225971,708.5061344265885,0.2835820895522388,1005,bursty
1c4353c2703fb1664d665dd695ef1f95ac1a5c9f2d1007ed2d17107d89ab264d,1,7.7808398950131235,4.682494511636902,4.469816272965879,11.091863517060368,-0.25555356032744714,0.5,6.241168782426165,8.086050225139985,0.0,2,bursty
1c5682a8e57d04d0399b33a181f549eae87392cb3b013b1d2b1035ba95be4ac0,1,0.01837270341207349,0.11040794024306144,-0.10236220472440945,0.10761154855643043,-0.2556871834435771,0.6,0.0009226714441095503,0.536507475701788,0.4,5,bursty
1de6db5cc9a0296ef5998382d86fe68565054c0a5ede8f3481af245a8d826a04,5,20.606806616091703,33.98134685301246,0.6456692913385826,559.9238845144357,-0.25508251976768676,0.037177063642092,54565878.86500414,302921.52398779406,0.0258349086326402,7935,standard
21e3d223c039daacbcfca34b61ef4f162b039c9a2582426b3cb88da37930fbb1,1,18.946194225721783,7.577734875550322,13.587926509186351,24.304461942257216,-0.2551479220153165,0.5,129605.41232366303,6.331235302741928,0.5,2,bursty
220343d206dfebdaa23b4be29d90af6d297e995dc4bc3ac9fa117c1489f00707,1,0.45840541239163285,1.2564972808330102,0.04199475065616798,18.68503937007874,-271.385167808352,7.891414141414142e-05,92137037.06973644,26232.687147973804,0.0,12672,standard
2709aa426c73ec158fc831aecc70b59f0af3f60342051fafa4a92402e2f79ca9,3,0.019122609673790782,0.2478045503686019,-0.11811023622047244,0.8845144356955381,-0.253812740220626,0.17857142857142858,244769.70258841504,6.028195674254711,0.14285714285714285,28,standard
3029b453646555d8cfdee69c93f48eef716a60139b5aa63f9d055e0d0c64621d,7,1.2899917115623705,3.530627583994254,-0.10236220472440945,15.398950131233596,-0.20960339431021088,0.34210526315789475,295283.82859057374,281.03554072149325,0.17105263157894737,76,bursty
341a2b2b3affc84b61502aa373df22557db55c7c304014b3ac84499247374f43,3,7.739505913435927,32.092732073148696,-0.028871391076115475,327.2992125984252,-0.15674969573837538,0.009933774834437087,70393196.11696129,94437.04384524327,0.007499026100506428,10268,standard
34bebca9cd2c3d5c84153f32c417e6082fb23de8dc38dc05a729ef0b4950ebb6,2,10.113713910761154,47.690914116749376,0.18110236220472442,303.29396325459317,-0.2502997449500394,0.075,368441.41579593834,52.84007548340291,0.075,40,standard
37a025445321ed431e18bd48a4770a00e4adce4bd3a7a3c43b3238f69a5b148b,8,36.46495078015911,46.25710027782624,-0.09973753280839895,487.07349081364833,-1.6290570762550345,0.006622516556291391,11443034.764209045,19677.863707658682,0.004415011037527594,1812,standard
38c3814fedc3e47608312aa3c797c055fe30c92ba65aecc172b5a03257d6e872,1,4.443569553805775,,4.443569553805775,4.443569553805775,,1.0,3.096143209105051,2.139131949528652,1.0,1,bursty
3e325e5d1375e6a6fbccb1121ea08f6b488dca83dd95522e1464be267aa6f3e0,1,262.27129012719564,186.4873358570038,15.380577427821521,585.6089238845145,-0.0384699193724135,0.007692307692307693,790813.0937874097,7912.714443436485,0.007692307692307693,130,standard
